Org,Experiment,Side,Well_ID,Row,Col,CTG,Compound_ID,Concentration,Units,Description,CTG_Norm
Org66,2,left,E2,E,2,11506,Media,0,uM,ctrl,0.962160806
Org66,2,left,E3,E,3,2950,Irinotecan,20,uM,Sample,0.246686457
Org66,2,left,E4,E,4,3804,Irinotecan,10,uM,Sample,0.318100096
Org66,2,left,E5,E,5,3751,Irinotecan,7.5,uM,Sample,0.313668102
Org66,2,left,E6,E,6,4839,Irinotecan,5,uM,Sample,0.404649413
Org66,2,left,E7,E,7,7443,Irinotecan,2,uM,Sample,0.622402475
Org66,2,left,E8,E,8,11098,Irinotecan,1,uM,Sample,0.928042815
Org66,2,left,E9,E,9,10628,Irinotecan,0.75,uM,Sample,0.888740227
Org66,2,left,E10,E,10,12634,Irinotecan,0.5,uM,Sample,1.056487018
Org66,2,left,E11,E,11,12556,Irinotecan,0.2,uM,Sample,1.04996446
Org66,2,left,E12,E,12,12749,Irinotecan,0.1,uM,Sample,1.066103608
Org66,2,right,E13,E,13,8734,Media,0,uM,ctrl,3.808983864
Org66,2,right,E14,E,14,6254,Paclitaxel,20,uM,ctrl,2.727431313
Org66,2,right,E15,E,15,6284,Paclitaxel,10,uM,ctrl,2.74051461
Org66,2,right,E16,E,16,5859,Paclitaxel,7.5,uM,ctrl,2.555167902
Org66,2,right,E17,E,17,5889,Paclitaxel,5,uM,ctrl,2.568251199
Org66,2,right,E18,E,18,5814,Paclitaxel,2,uM,ctrl,2.535542957
Org66,2,right,E19,E,19,5288,Paclitaxel,1,uM,ctrl,2.30614915
Org66,2,right,E20,E,20,4261,Paclitaxel,0.75,uM,ctrl,1.858264283
Org66,2,right,E21,E,21,5003,Paclitaxel,0.5,uM,ctrl,2.181857828
Org66,2,right,E22,E,22,5064,Paclitaxel,0.2,uM,ctrl,2.208460532
Org66,2,right,E23,E,23,4458,Paclitaxel,0.1,uM,ctrl,1.944177933
Org66,2,left,F2,F,2,7326,DMSO,0,uM,ctrl,0.612618639
Org66,2,left,F3,F,3,5160,Oxaliplatin,20,uM,Sample,0.431492244
Org66,2,left,F4,F,4,7027,Oxaliplatin,10,uM,Sample,0.587615504
Org66,2,left,F5,F,5,8828,Oxaliplatin,7.5,uM,Sample,0.738219676
Org66,2,left,F6,F,6,10967,Oxaliplatin,5,uM,Sample,0.917088264
Org66,2,left,F7,F,7,11754,Oxaliplatin,2,uM,Sample,0.982899193
Org66,2,left,F8,F,8,14212,Oxaliplatin,1,uM,Sample,1.188443367
Org66,2,left,F9,F,9,13757,Oxaliplatin,0.75,uM,Sample,1.150395116
Org66,2,left,F10,F,10,13728,Oxaliplatin,0.5,uM,Sample,1.147970063
Org66,2,left,F11,F,11,12934,Oxaliplatin,0.2,uM,Sample,1.081573776
Org66,2,left,F12,F,12,1363,Oxaliplatin,0.1,uM,Sample,0.113977506
Org66,2,right,F13,F,13,2148,DMSO,0,uM,ctrl,0.936764065
Org66,2,right,F14,F,14,915,Topotecan,20,uM,Sample,0.399040558
Org66,2,right,F15,F,15,588,Topotecan,10,uM,Sample,0.256432621
Org66,2,right,F16,F,16,373,Topotecan,7.5,uM,Sample,0.162668993
Org66,2,right,F17,F,17,458,Topotecan,5,uM,Sample,0.199738334
Org66,2,right,F18,F,18,1177,Topotecan,2,uM,Sample,0.513301352
Org66,2,right,F19,F,19,2603,Topotecan,1,uM,Sample,1.135194069
Org66,2,right,F20,F,20,2252,Topotecan,0.75,uM,Sample,0.982119494
Org66,2,right,F21,F,21,2904,Topotecan,0.5,uM,Sample,1.266463149
Org66,2,right,F22,F,22,3642,Topotecan,0.2,uM,Sample,1.588312255
Org66,2,right,F23,F,23,4565,Topotecan,0.1,uM,Sample,1.990841692
Org66,2,left,G2,G,2,13454,DMSO,0,uM,ctrl,1.12505749
Org66,2,left,G3,G,3,1279,Doxorubicin,20,uM,Sample,0.106953213
Org66,2,left,G4,G,4,604,Doxorubicin,10,uM,Sample,0.050508007
Org66,2,left,G5,G,5,479,Doxorubicin,7.5,uM,Sample,0.040055191
Org66,2,left,G6,G,6,1336,Doxorubicin,5,uM,Sample,0.111719697
Org66,2,left,G7,G,7,8296,Doxorubicin,2,uM,Sample,0.693732492
Org66,2,left,G8,G,8,12683,Doxorubicin,1,uM,Sample,1.060584521
Org66,2,left,G9,G,9,13007,Doxorubicin,0.75,uM,Sample,1.087678221
Org66,2,left,G10,G,10,11848,Doxorubicin,0.5,uM,Sample,0.990759711
Org66,2,left,G11,G,11,13580,Doxorubicin,0.2,uM,Sample,1.135593929
Org66,2,left,G12,G,12,1634,Doxorubicin,0.1,uM,Sample,0.136639211
Org66,2,right,G13,G,13,390,DMSO,0,uM,ctrl,0.170082861
Org66,2,right,G14,G,14,190,Mitomycin C,20,uM,ctrl,0.082860881
Org66,2,right,G15,G,15,41,Mitomycin C,10,uM,ctrl,0.017880506
Org66,2,right,G16,G,16,279,Mitomycin C,7.5,uM,ctrl,0.121674662
Org66,2,right,G17,G,17,901,Mitomycin C,5,uM,ctrl,0.39293502
Org66,2,right,G18,G,18,4144,Mitomycin C,2,uM,ctrl,1.807239424
Org66,2,right,G19,G,19,7356,Mitomycin C,1,uM,ctrl,3.208024422
Org66,2,right,G20,G,20,8223,Mitomycin C,0.75,uM,ctrl,3.586131705
Org66,2,right,G21,G,21,9491,Mitomycin C,0.5,uM,ctrl,4.139119058
Org66,2,right,G22,G,22,11002,Mitomycin C,0.2,uM,ctrl,4.798081116
Org66,2,right,G23,G,23,12250,Mitomycin C,0.1,uM,ctrl,5.342346271
Org66,2,left,H2,H,2,14996,Media,0,uM,ctrl,1.254003429
Org66,2,left,H3,H,3,4335,Gemcitabine,20,uM,Sample,0.362503658
Org66,2,left,H4,H,4,5170,Gemcitabine,10,uM,Sample,0.432328469
Org66,2,left,H5,H,5,4833,Gemcitabine,7.5,uM,Sample,0.404147677
Org66,2,left,H6,H,6,4925,Gemcitabine,5,uM,Sample,0.41184095
Org66,2,left,H7,H,7,4891,Gemcitabine,2,uM,Sample,0.408997784
Org66,2,left,H8,H,8,4445,Gemcitabine,1,uM,Sample,0.371702137
Org66,2,left,H9,H,9,5626,Gemcitabine,0.75,uM,Sample,0.470460342
Org66,2,left,H10,H,10,4902,Gemcitabine,0.5,uM,Sample,0.409917632
Org66,2,left,H11,H,11,5248,Gemcitabine,0.2,uM,Sample,0.438851026
Org66,2,left,H12,H,12,2707,Gemcitabine,0.1,uM,Sample,0.226366183
Org66,2,right,H13,H,13,40,Media,0,uM,ctrl,0.017444396
Org66,2,right,H14,H,14,30,Cetuximab,5,uM,Sample,0.013083297
Org66,2,right,H15,H,15,91,Cetuximab,2,uM,Sample,0.039686001
Org66,2,right,H16,H,16,92,Cetuximab,1,uM,Sample,0.040122111
Org66,2,right,H17,H,17,103,Cetuximab,0.75,uM,Sample,0.04491932
Org66,2,right,H18,H,18,847,Cetuximab,0.5,uM,Sample,0.369385085
Org66,2,right,H19,H,19,1665,Cetuximab,0.2,uM,Sample,0.726122983
Org66,2,right,H20,H,20,2995,Cetuximab,0.1,uM,Sample,1.30614915
Org66,2,right,H21,H,21,7902,Cetuximab,0.1,uM,Sample,3.446140427
Org66,2,right,H22,H,22,10410,Cetuximab,0,uM,Sample,4.539904056
Org66,2,right,H23,H,23,13868,Cetuximab,0,uM,Sample,6.047972089
Org66,2,left,I2,I,2,11124,DMSO,0,uM,ctrl,0.930217
Org66,2,left,I3,I,3,227,Staurosporine,20,uM,ctrl,0.018982314
Org66,2,left,I4,I,4,253,Staurosporine,10,uM,ctrl,0.0211565
Org66,2,left,I5,I,5,248,Staurosporine,7.5,uM,ctrl,0.020738387
Org66,2,left,I6,I,6,252,Staurosporine,5,uM,ctrl,0.021072877
Org66,2,left,I7,I,7,333,Staurosporine,2,uM,ctrl,0.027846302
Org66,2,left,I8,I,8,321,Staurosporine,1,uM,ctrl,0.026842831
Org66,2,left,I9,I,9,338,Staurosporine,0.75,uM,ctrl,0.028264414
Org66,2,left,I10,I,10,559,Staurosporine,0.5,uM,ctrl,0.046744993
Org66,2,left,I11,I,11,2764,Staurosporine,0.2,uM,ctrl,0.231132667
Org66,2,left,I12,I,12,3564,Staurosporine,0.1,uM,ctrl,0.298030689
Org66,2,right,I13,I,13,451,DMSO,0,uM,ctrl,0.196685565
Org66,2,right,I14,I,14,1846,Carboplatin,20,uM,ctrl,0.805058875
Org66,2,right,I15,I,15,10138,Carboplatin,10,uM,ctrl,4.421282163
Org66,2,right,I16,I,16,12464,Carboplatin,7.5,uM,ctrl,5.43567379
Org66,2,right,I17,I,17,12761,Carboplatin,5,uM,ctrl,5.56519843
Org66,2,right,I18,I,18,14563,Carboplatin,2,uM,ctrl,6.351068469
Org66,2,right,I19,I,19,12977,Carboplatin,1,uM,ctrl,5.659398168
Org66,2,right,I20,I,20,12495,Carboplatin,0.75,uM,ctrl,5.449193197
Org66,2,right,I21,I,21,13624,Carboplatin,0.5,uM,ctrl,5.941561273
Org66,2,right,I22,I,22,13335,Carboplatin,0.2,uM,ctrl,5.815525512
Org66,2,right,I23,I,23,14215,Carboplatin,0.1,uM,ctrl,6.199302224
Org66,2,left,J2,J,2,13030,DMSO,0,uM,ctrl,1.089601539
Org66,2,left,J3,J,3,17564,5-Fluouracil,20,uM,Sample,1.46874608
Org66,2,left,J4,J,4,17331,5-Fluouracil,10,uM,Sample,1.449262031
Org66,2,left,J5,J,5,16089,5-Fluouracil,7.5,uM,Sample,1.345402852
Org66,2,left,J6,J,6,13757,5-Fluouracil,5,uM,Sample,1.150395116
Org66,2,left,J7,J,7,12988,5-Fluouracil,2,uM,Sample,1.086089392
Org66,2,left,J8,J,8,14020,5-Fluouracil,1,uM,Sample,1.172387841
Org66,2,left,J9,J,9,14756,5-Fluouracil,0.75,uM,Sample,1.233934022
Org66,2,left,J10,J,10,15031,5-Fluouracil,0.5,uM,Sample,1.256930217
Org66,2,left,J11,J,11,14176,5-Fluouracil,0.2,uM,Sample,1.185432956
Org66,2,left,J12,J,12,14390,5-Fluouracil,0.1,uM,Sample,1.203328177
Org66,2,right,J13,J,13,12409,DMSO,0,uM,ctrl,5.411687745
Org66,2,right,J14,J,14,7170,Docetaxel,20,uM,Sample,3.126907981
Org66,2,right,J15,J,15,6551,Docetaxel,10,uM,Sample,2.856955953
Org66,2,right,J16,J,16,5800,Docetaxel,7.5,uM,Sample,2.529437418
Org66,2,right,J17,J,17,5769,Docetaxel,5,uM,Sample,2.515918011
Org66,2,right,J18,J,18,5553,Docetaxel,2,uM,Sample,2.421718273
Org66,2,right,J19,J,19,4691,Docetaxel,1,uM,Sample,2.045791539
Org66,2,right,J20,J,20,4827,Docetaxel,0.75,uM,Sample,2.105102486
Org66,2,right,J21,J,21,4760,Docetaxel,0.5,uM,Sample,2.075883123
Org66,2,right,J22,J,22,4446,Docetaxel,0.2,uM,Sample,1.938944614
Org66,2,right,J23,J,23,3747,Docetaxel,0.1,uM,Sample,1.634103794
Org66,2,left,K2,K,2,13258,Media,0,uM,ctrl,1.108667475
Org66,2,left,K3,K,3,14402,Leucovorin,20,uM,Sample,1.204331647
Org66,2,left,K4,K,4,13214,Leucovorin,10,uM,Sample,1.104988084
Org66,2,left,K5,K,5,13284,Leucovorin,7.5,uM,Sample,1.110841661
Org66,2,left,K6,K,6,13633,Leucovorin,5,uM,Sample,1.140025923
Org66,2,left,K7,K,7,13058,Leucovorin,2,uM,Sample,1.091942969
Org66,2,left,K8,K,8,13433,Leucovorin,1,uM,Sample,1.123301417
Org66,2,left,K9,K,9,14351,Leucovorin,0.75,uM,Sample,1.200066898
Org66,2,left,K10,K,10,12827,Leucovorin,0.5,uM,Sample,1.072626165
Org66,2,left,K11,K,11,12854,Leucovorin,0.2,uM,Sample,1.074883974
Org66,2,left,K12,K,12,15056,Leucovorin,0.1,uM,Sample,1.25902078
Org66,2,right,K13,K,13,14914,Media,0,uM,ctrl,6.504143044
Org66,2,right,K14,K,14,991,Cisplatin,20,uM,Sample,0.432184911
Org66,2,right,K15,K,15,4636,Cisplatin,10,uM,Sample,2.021805495
Org66,2,right,K16,K,16,5215,Cisplatin,7.5,uM,Sample,2.274313127
Org66,2,right,K17,K,17,7217,Cisplatin,5,uM,Sample,3.147405146
Org66,2,right,K18,K,18,11241,Cisplatin,2,uM,Sample,4.902311382
Org66,2,right,K19,K,19,12375,Cisplatin,1,uM,Sample,5.396860009
Org66,2,right,K20,K,20,12872,Cisplatin,0.75,uM,Sample,5.613606629
Org66,2,right,K21,K,21,13094,Cisplatin,0.5,uM,Sample,5.710423027
Org66,2,right,K22,K,22,15136,Cisplatin,0.2,uM,Sample,6.600959442
Org66,2,right,K23,K,23,15202,Cisplatin,0.1,uM,Sample,6.629742695
Org66,2,left,L2,L,2,7465,DMSO,0,uM,ctrl,0.624242171
Org66,2,left,L3,L,3,3020,Irinotecan,20,uM,Sample,0.252540034
Org66,2,left,L4,L,4,3792,Irinotecan,10,uM,Sample,0.317096626
Org66,2,left,L5,L,5,4253,Irinotecan,7.5,uM,Sample,0.355646611
Org66,2,left,L6,L,6,5302,Irinotecan,5,uM,Sample,0.443366643
Org66,2,left,L7,L,7,8819,Irinotecan,2,uM,Sample,0.737467074
Org66,2,left,L8,L,8,11113,Irinotecan,1,uM,Sample,0.929297153
Org66,2,left,L9,L,9,13070,Irinotecan,0.75,uM,Sample,1.09294644
Org66,2,left,L10,L,10,13357,Irinotecan,0.5,uM,Sample,1.116946105
Org66,2,left,L11,L,11,15794,Irinotecan,0.2,uM,Sample,1.320734206
Org66,2,left,L12,L,12,15096,Irinotecan,0.1,uM,Sample,1.262365681
Org66,2,right,L13,L,13,2438,DMSO,0,uM,ctrl,1.063235935
Org66,2,right,L14,L,14,2936,Paclitaxel,20,uM,ctrl,1.280418666
Org66,2,right,L15,L,15,2570,Paclitaxel,10,uM,ctrl,1.120802442
Org66,2,right,L16,L,16,6365,Paclitaxel,7.5,uM,ctrl,2.775839512
Org66,2,right,L17,L,17,6047,Paclitaxel,5,uM,ctrl,2.637156563
Org66,2,right,L18,L,18,5131,Paclitaxel,2,uM,ctrl,2.237679895
Org66,2,right,L19,L,19,5664,Paclitaxel,1,uM,ctrl,2.470126472
Org66,2,right,L20,L,20,5063,Paclitaxel,0.75,uM,ctrl,2.208024422
Org66,2,right,L21,L,21,4728,Paclitaxel,0.5,uM,ctrl,2.061927606
Org66,2,right,L22,L,22,4967,Paclitaxel,0.2,uM,ctrl,2.166157872
Org66,2,right,L23,L,23,4538,Paclitaxel,0.1,uM,ctrl,1.979066725
Org66,2,left,M2,M,2,14118,DMSO,0,uM,ctrl,1.180582849
Org66,2,left,M3,M,3,5161,Oxaliplatin,20,uM,Sample,0.431575867
Org66,2,left,M4,M,4,7046,Oxaliplatin,10,uM,Sample,0.589204332
Org66,2,left,M5,M,5,8074,Oxaliplatin,7.5,uM,Sample,0.67516829
Org66,2,left,M6,M,6,10973,Oxaliplatin,5,uM,Sample,0.917589999
Org66,2,left,M7,M,7,12044,Oxaliplatin,2,uM,Sample,1.007149726
Org66,2,left,M8,M,8,13200,Oxaliplatin,1,uM,Sample,1.103817368
Org66,2,left,M9,M,9,13385,Oxaliplatin,0.75,uM,Sample,1.119287536
Org66,2,left,M10,M,10,13292,Oxaliplatin,0.5,uM,Sample,1.111510641
Org66,2,left,M11,M,11,13840,Oxaliplatin,0.2,uM,Sample,1.157335786
Org66,2,left,M12,M,12,13471,Oxaliplatin,0.1,uM,Sample,1.126479073
Org66,2,right,M13,M,13,1390,DMSO,0,uM,ctrl,0.606192761
Org66,2,right,M14,M,14,494,Topotecan,20,uM,Sample,0.21543829
Org66,2,right,M15,M,15,512,Topotecan,10,uM,Sample,0.223288269
Org66,2,right,M16,M,16,606,Topotecan,7.5,uM,Sample,0.264282599
Org66,2,right,M17,M,17,463,Topotecan,5,uM,Sample,0.201918884
Org66,2,right,M18,M,18,1248,Topotecan,2,uM,Sample,0.544265155
Org66,2,right,M19,M,19,2094,Topotecan,1,uM,Sample,0.91321413
Org66,2,right,M20,M,20,2455,Topotecan,0.75,uM,Sample,1.070649804
Org66,2,right,M21,M,21,2962,Topotecan,0.5,uM,Sample,1.291757523
Org66,2,right,M22,M,22,3979,Topotecan,0.2,uM,Sample,1.735281291
Org66,2,right,M23,M,23,4988,Topotecan,0.1,uM,Sample,2.17531618
Org66,2,left,N2,N,2,14987,Media,0,uM,ctrl,1.253250826
Org66,2,left,N3,N,3,1439,Doxorubicin,20,uM,Sample,0.120332818
Org66,2,left,N4,N,4,444,Doxorubicin,10,uM,Sample,0.037128402
Org66,2,left,N5,N,5,454,Doxorubicin,7.5,uM,Sample,0.037964628
Org66,2,left,N6,N,6,1518,Doxorubicin,5,uM,Sample,0.126938997
Org66,2,left,N7,N,7,10718,Doxorubicin,2,uM,Sample,0.896266254
Org66,2,left,N8,N,8,12556,Doxorubicin,1,uM,Sample,1.04996446
Org66,2,left,N9,N,9,14062,Doxorubicin,0.75,uM,Sample,1.175899987
Org66,2,left,N10,N,10,14293,Doxorubicin,0.5,uM,Sample,1.195216791
Org66,2,left,N11,N,11,13398,Doxorubicin,0.2,uM,Sample,1.120374629
Org66,2,left,N12,N,12,16434,Doxorubicin,0.1,uM,Sample,1.374252624
Org66,2,right,N13,N,13,498,Media,0,uM,ctrl,0.21718273
Org66,2,right,N14,N,14,14,Mitomycin C,20,uM,ctrl,0.006105539
Org66,2,right,N15,N,15,39,Mitomycin C,10,uM,ctrl,0.017008286
Org66,2,right,N16,N,16,320,Mitomycin C,7.5,uM,ctrl,0.139555168
Org66,2,right,N17,N,17,1088,Mitomycin C,5,uM,ctrl,0.474487571
Org66,2,right,N18,N,18,4154,Mitomycin C,2,uM,ctrl,1.811600523
Org66,2,right,N19,N,19,7836,Mitomycin C,1,uM,ctrl,3.417357174
Org66,2,right,N20,N,20,8494,Mitomycin C,0.75,uM,ctrl,3.704317488
Org66,2,right,N21,N,21,10781,Mitomycin C,0.5,uM,ctrl,4.701700829
Org66,2,right,N22,N,22,11895,Mitomycin C,0.2,uM,ctrl,5.187527257
Org66,2,right,N23,N,23,13573,Mitomycin C,0.1,uM,ctrl,5.919319669
Org66,2,left,O3,O,3,4122,Gemcitabine,20,uM,Sample,0.34469206
Org66,2,left,O4,O,4,4347,Gemcitabine,10,uM,Sample,0.363507129
Org66,2,left,O5,O,5,4692,Gemcitabine,7.5,uM,Sample,0.392356901
Org66,2,left,O6,O,6,4861,Gemcitabine,5,uM,Sample,0.406489108
Org66,2,left,O7,O,7,4766,Gemcitabine,2,uM,Sample,0.398544968
Org66,2,left,O8,O,8,4959,Gemcitabine,1,uM,Sample,0.414684116
Org66,2,left,O9,O,9,4357,Gemcitabine,0.75,uM,Sample,0.364343354
Org66,2,left,O10,O,10,5008,Gemcitabine,0.5,uM,Sample,0.41878162
Org66,2,left,O11,O,11,3646,Gemcitabine,0.2,uM,Sample,0.304887737
Org66,2,left,O12,O,12,3898,Gemcitabine,0.1,uM,Sample,0.325960614
Org66,2,right,O14,O,14,9,Cetuximab,5,uM,Sample,0.003924989
Org66,2,right,O15,O,15,7,Cetuximab,2,uM,Sample,0.003052769
Org66,2,right,O16,O,16,9,Cetuximab,1,uM,Sample,0.003924989
Org66,2,right,O17,O,17,42,Cetuximab,0.75,uM,Sample,0.018316616
Org66,2,right,O18,O,18,3188,Cetuximab,0.5,uM,Sample,1.39031836
Org66,2,right,O19,O,19,2278,Cetuximab,0.2,uM,Sample,0.993458352
Org66,2,right,O20,O,20,4096,Cetuximab,0.1,uM,Sample,1.786306149
Org66,2,right,O21,O,21,10094,Cetuximab,0.1,uM,Sample,4.402093328
Org66,2,right,O22,O,22,12998,Cetuximab,0,uM,Sample,5.668556476
Org66,2,right,O23,O,23,15241,Cetuximab,0,uM,Sample,6.646750981
